Mv,s,c,T,f,Ssw,s_real,s_imag,HQR_real,HQR_imag,WYR_real,WYR_imag,MAB_real,MAB_imag,angle,rms,cl,HH1,HH2,HH3,VV1,VV2,VV3,HV1,HV2,HV3,VH1,VH2,VH3
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,2.1,3,-9.72400439995922,-16.6471660733246,-11.0143753025088,-7.73179157788282,-12.155205817508,-8.38663780066697,-106.84380256551,-112.28679466615,-107.774395676804,-106.843802654161,-112.286794862779,-107.774395793413
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,2.1,3.5,-8.86184640551481,-15.2879966886468,-9.93374626629955,-7.50053872409322,-11.6588530475428,-7.94763785835362,-106.327465740454,-111.458058914377,-107.056942859706,-106.327465801116,-111.458059074421,-107.056942948087
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,2.1,4,-8.43503003071005,-14.309742981378,-9.23081340943094,-7.49803842188605,-11.2721670152492,-7.70914701882675,-106.126845205219,-110.831657737495,-106.609611462437,-106.126845246955,-110.831657872007,-106.609611530229
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,2.1,4.5,-8.33964155736471,-13.5856548551295,-8.81488065975014,-7.69266817065807,-10.9726487513929,-7.63594031173039,-106.18310443382,-110.354082364703,-106.378354275176,-106.18310446258,-110.354082480698,-106.378354327707
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,2.1,5,-8.50863012538596,-13.0403171911437,-8.62519317001155,-8.06044793150282,-10.7429322800841,-7.70301456544767,-106.454662469924,-109.988717244439,-106.324826130282,-106.45466248977,-109.988717346578,-106.324826171346
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,2.6,1,-19.9698492476161,-28.7787102324176,-21.8759621621492,-16.4055912347014,-22.1702955329872,-17.7304031217153,-116.178923194131,-123.03338655132,-117.730933506067,-116.178923351467,-123.033386833633,-117.730933688181
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,2.6,1.5,-16.0544490386841,-25.4376731460636,-17.6863076325029,-13.3033834506342,-19.6065479452198,-14.6275401732186,-112.743208340586,-120.214466848693,-114.195727146324,-112.743208462705,-120.214467100321,-114.195727281839
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,2.6,2,-13.3336264106477,-23.1667801953223,-14.8556958835049,-11.3073712985504,-17.8217828789009,-12.5612686138811,-110.434302919269,-118.262230259245,-111.80569737552,-110.434303009554,-118.262230491219,-111.805697477626
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,2.6,2.5,-11.3941707517492,-20.3268772330616,-12.8194408298291,-9.93040092400491,-16.4639364238571,-11.0801514354519,-108.804243562443,-116.355161947223,-110.079089726711,-108.804243627806,-116.355162117337,-110.079089804302
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,2.6,3,-10.0123743297642,-18.3245558959071,-11.3134612399973,-8.96186942044516,-15.3876585647786,-9.98488500917971,-107.644006091841,-114.905320939658,-108.796551762782,-107.644006138802,-114.905321069878,-108.796551822132
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,2.6,3.5,-9.04537988540203,-16.8367073899148,-10.1908354725217,-8.29481050226533,-14.5149142877041,-9.16974912102706,-106.834746593213,-113.77121701049,-107.838052421563,-106.834746626785,-113.771217113801,-107.838052467212
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,2.6,4,-8.40024647202988,-15.6897977354288,-9.36053465447249,-7.86672586378427,-13.7972915982881,-8.57162351742246,-106.302146933328,-112.864857857814,-107.129881474054,-106.302146957198,-112.86485794219,-107.129881509339
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,2.6,4.5,-8.01451541656221,-14.7833377700628,-8.76189275533563,-7.63707312562609,-13.2018554118288,-8.14946619071818,-105.996501115953,-112.129407096584,-106.623039264624,-105.996501132841,-112.129407167177,-106.623039292022
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,2.6,5,-7.84381413180821,-14.0541262656353,-8.35230105135524,-7.57772277638498,-12.7048195705273,-7.87478729813996,-105.882506949261,-111.526052601468,-106.283019738664,-105.882506961166,-111.526052661742,-106.283019760029
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.1,1,-19.5393020086244,-31.2446872343519,-21.2001624983894,-18.6210476699832,-27.1521421348958,-20.1386712251098,-117.240798807165,-127.132332615262,-118.825964390117,-117.240798848229,-127.132332795134,-118.825964437572
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.1,1.5,-16.0625242468108,-26.8210533241066,-17.6473015828472,-15.2951403149023,-23.9434877426996,-16.7800590574688,-113.843113156462,-123.436401950484,-115.375613880078,-113.843113190789,-123.436402078122,-115.375613918864
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.1,2,-13.6718249057592,-23.8315007080578,-15.1870536946255,-13.0556301741206,-21.7033244761651,-14.4832114143768,-111.53101713353,-120.875149213569,-113.000757948512,-111.5310171611,-120.875149308355,-113.00075798
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.1,2.5,-11.9172634865396,-21.6274124853444,-13.3532080431253,-11.4348286967705,-19.9976938271467,-12.7854227350981,-109.845449757809,-118.947139659894,-111.237429490507,-109.845449779398,-118.947139732629,-111.237429515913
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.1,3,-10.5954524033729,-19.9177521786089,-11.9361591374426,-10.224453456253,-18.635219219438,-11.4803635566553,-108.580724941586,-117.425588277211,-109.878024608269,-108.58072495819,-117.425588334515,-109.878024628666
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.1,3.5,-9.59474175163534,-18.5466526459655,-10.8223333839427,-9.31364067171797,-17.5140662375263,-10.4577966571224,-107.625806757115,-116.187776966806,-108.810905424206,-107.625806769697,-116.187777012971,-108.810905440521
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.1,4,-8.84645908176175,-17.4209782514995,-9.94249594176283,-8.63617954233954,-16.5731037685807,-9.65172967353492,-106.913435636556,-115.159452208025,-107.968648817217,-106.913435645968,-115.159452245946,-107.968648830231
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.1,4.5,-8.30483348363869,-16.4807357576614,-9.25087299796844,-8.14921217379158,-15.7723868241319,-9.01937283958691,-106.399426957956,-114.292095129165,-107.307104335711,-106.399426964922,-114.292095160854,-107.307104346073
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.1,5,-7.93743576867531,-15.6850753593568,-8.71536691205391,-7.82328097894675,-15.0841340579776,-8.53126072379615,-106.052923491144,-113.552161348452,-106.79557868609,-106.052923496254,-113.55216137534,-106.79557869433
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.6,1,-20.3129411882922,-31.4981332963575,-21.9407402785978,-20.1389283594308,-30.6621937576425,-21.743860046635,-118.398251617575,-129.242863689821,-120.014494955828,-118.398251625364,-129.24286372721,-120.01449496464
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.6,1.5,-16.8901799101606,-27.8829568011896,-18.4820071452793,-16.7361095783222,-27.2142019602875,-18.3088714731491,-114.985555742512,-125.714897463521,-116.56776053489,-114.985555749408,-125.71489749344,-116.567760542639
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.6,2,-14.534177381429,-25.3342818641052,-16.0787076465058,-14.4022277374205,-24.7928366733412,-15.9289387023415,-112.640704606923,-123.232093659053,-114.176252980251,-112.640704612829,-123.232093683281,-114.176252986954
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.6,2.5,-12.7840287226653,-23.3805965521276,-14.2688732004565,-12.67393735688,-22.9375780551312,-14.1410945439835,-110.901561223159,-121.329015763681,-112.377501509549,-110.901561228087,-121.329015783507,-112.377501515268
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.6,3,-11.434452938454,-21.8097531781925,-12.8466650429903,-11.3445688024707,-21.4435198298452,-12.738885800124,-109.562147206691,-119.797459033308,-110.965360854236,-109.562147210714,-119.797459049699,-110.96536085906
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.6,3.5,-10.3757048932328,-20.507231073481,-11.7020602688882,-10.3036793509124,-20.201387043439,-11.6120009356971,-108.512370069471,-118.525715589932,-109.829666484835,-108.512370072695,-118.52571560362,-109.829666488866
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.6,4,-9.54195843478449,-19.4038188950124,-10.7691076102456,-9.48517389811963,-19.1458602762842,-10.6944343735791,-107.68627236627,-117.446634608896,-108.904443349649,-107.686272368812,-117.446634620442,-108.904443352991
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.6,4.5,-8.89040802128367,-18.4543250827038,-10.0049856176828,-8.84626504023178,-18.2346556313145,-9.94346179483694,-107.041061091927,-116.516548545396,-108.146921837043,-107.041061093903,-116.516548555229,-108.146921839797
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,3.6,5,-8.39148880595697,-17.6275249332194,-9.38019324531326,-8.3575890495553,-17.438729803555,-9.32976658595608,-106.547274993391,-115.705367033985,-107.527695924935,-106.547274994908,-115.705367042435,-107.527695927192
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.1,1,-21.3523103537325,-33.3464203650907,NaN,-21.3271178271142,-33.222966679204,NaN,-119.51245756059,-131.457226795919,NaN,-119.512457561718,-131.457226801445,NaN
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.1,1.5,-17.9150224150754,-29.8311355474331,NaN,-17.8918518857484,-29.7233370514803,NaN,-116.076182027912,-127.949821672235,NaN,-116.076182028949,-127.94982167706,NaN
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.1,2,-15.5347932397234,-27.3471976450897,NaN,-15.5140537363355,-27.2535460550651,NaN,-113.697169901763,-125.472998235349,NaN,-113.697169902692,-125.472998239541,NaN
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.1,2.5,-13.7492129985539,-25.4321495531239,-15.2890966588183,-13.731085941835,-25.3509470246281,-15.2684177162971,-111.912897345195,-123.564205999895,-113.45150363739,-111.912897346007,-123.56420600353,-113.451503638316
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.1,3,-12.3522846455111,-23.8798270940931,-13.8351119805885,-12.3367720722454,-23.8093929896021,-13.8169315308003,-110.517277499623,-122.017291251725,-111.998769602796,-110.517277500317,-122.017291254878,-111.99876960361
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.1,3.5,-11.2340607605946,-22.5800668452326,-12.6494788863347,-11.2210339004072,-22.5188528083543,-12.6336815152924,-109.400297492206,-120.722158504571,-110.814329213228,-109.400297492789,-120.722158507311,-110.814329213935
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.1,4,-10.3288287983773,-21.4669415985639,-11.6664880718765,-10.3180725857631,-21.4135782756133,-11.6528994437018,-108.496201630979,-119.612971559837,-109.832443704312,-108.49620163146,-119.612971562226,-109.83244370492
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.1,4.5,-9.5941066955628,-20.4977826159118,-10.8436740350342,-9.58535854377685,-20.4510878178945,-10.832086891999,-107.762484122258,-118.647156441978,-109.010631135228,-107.762484122649,-118.647156444068,-109.010631135746
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.1,5,-9.00078681080344,-19.6433340054953,-10.1519578609088,-8.99376750787293,-19.6023017233591,-10.1421517273694,-107.170029054255,-117.795546238394,-108.319806014208,-107.170029054569,-117.79554624023,-108.319806014647
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.6,1,-22.3491912482852,-35.3483730007938,NaN,-22.3463579259401,-35.334728212967,NaN,-120.520527075646,-133.514300531392,NaN,-120.520527075773,-133.514300532003,NaN
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.6,1.5,-18.8946579335334,-31.8366878169864,NaN,-18.8919901321495,-31.8240700608881,NaN,-117.066076534482,-130.003129251631,NaN,-117.066076534602,-130.003129252195,NaN
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.6,2,-16.4900595199388,-29.3523366725664,NaN,-16.487601560862,-29.3407965831582,NaN,-114.661583057525,-127.519317315235,NaN,-114.661583057635,-127.519317315751,NaN
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.6,2.5,-14.6728833443193,-27.4328521272479,NaN,-14.6706639266562,-27.4223750947663,NaN,-112.844526168674,-125.600364635229,NaN,-112.844526168774,-125.600364635698,NaN
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.6,3,-13.2370795453726,-25.8722134716903,NaN,-13.2351125813636,-25.8627457833617,NaN,-111.40884861177,-124.040230941476,NaN,-111.408848611858,-124.0402309419,NaN
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.6,3.5,-12.0726965868715,-24.560489137424,NaN,-12.0709831597066,-24.551956373701,NaN,-110.244592435125,-122.728974311719,NaN,-110.244592435201,-122.728974312101,NaN
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.6,4,-11.1140621323406,-23.4320231014938,NaN,-11.1125930916571,-23.4243421700481,NaN,-109.286080185032,-121.600934390705,NaN,-109.286080185098,-121.600934391049,NaN
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.6,4.5,-10.3187732460951,-22.4444289788185,NaN,-10.3175320215385,-22.4375155957267,NaN,-108.490905215741,-120.613724203429,NaN,-108.490905215797,-120.613724203738,NaN
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,45,4.6,5,-9.65783352282544,-21.5687296961961,-10.9298206412938,-9.65679880176112,-21.5625027802652,-10.928445879688,-107.830068750986,-119.738368284214,-109.101885837385,-107.830068751032,-119.738368284492,-109.101885837446
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.1,1,-45.2188501281635,-47.5031015778389,-46.2904954223011,-19.8788443877466,-22.1849696194957,-20.9693199078478,-124.707884852794,-127.015540169343,-125.799623493525,-124.707878337066,-127.015533654011,-125.799616978121
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.1,1.5,-44.7905282259293,-47.9740932094799,-45.9969946229166,-19.5255549028528,-22.7435480654482,-20.7560484376772,-124.359483850055,-127.579834569101,-125.591580754379,-124.359477335573,-127.579828055225,-125.591574240308
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.1,2,-46.526195207929,-48.6739439856631,-46.7153673961745,-21.4572467987734,-23.5113051736714,-21.5679915132077,-126.299920652331,-128.351707969402,-126.409275391969,-126.299914151408,-128.351701459448,-126.409268883095
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.1,2.5,-49.6873182556739,-49.3430439383362,-47.9268925023945,-25.1940982009108,-24.243892948256,-22.9413370435321,-130.046328617104,-129.086101168748,-127.785310566674,-130.046322179639,-129.086094664507,-127.78530407399
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.1,3,-53.8308429673543,-49.9517517161364,-49.4822725400411,-30.4690911870884,-24.9028580261006,-24.6680144266207,-135.344642864104,-129.74584042413,-129.514743843475,-135.344636583053,-129.745833924803,-129.514737368581
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.1,3.5,-58.5006148981278,-50.5048856836621,-51.2760025096778,-37.0003648910837,-25.4905902431516,-26.6382186186281,-141.933184338074,-130.334110905541,-131.487910198043,-141.933178459365,-130.334104409592,-131.487903742068
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.1,4,-63.7270952555856,-51.0065352372504,-53.2439817751881,-44.2384782110148,-26.0167604953908,-28.786422894771,-149.286333286792,-130.860665247557,-133.639274171014,-149.286328359984,-130.860658753997,-133.639267734999
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.1,4.5,-70.1654928049926,-51.4630050658691,-55.3451232758868,-51.2383896641941,-26.4911031139883,-31.0703732567258,-156.404361366598,-131.335289178804,-135.926574806576,-156.404357985957,-131.335282686981,-135.926568391483
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.1,5,-77.4384613871509,-51.8804497679984,-57.5515432293518,-57.4908525500487,-26.92191040656,-33.4612278839069,-162.710199636557,-131.766307536658,-138.320964645612,-162.710197510469,-131.766301046131,-138.320958252335
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.6,1,-20.626069025358,-22.9067344684044,-21.6806061810762,-7.46973946638936,-9.68160521167405,-8.45886869193579,-110.91408405044,-113.129316713644,-111.916852832782,-110.914077429107,-113.129310094307,-111.916846214198
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.6,1.5,-20.0938644930804,-23.2649964010251,-21.2759536737191,-6.6648539755963,-9.72082955668728,-7.76624330592051,-110.190954630842,-113.262127971503,-111.311545788124,-110.190948022836,-113.262121367255,-111.311539183576
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.6,2,-21.4194579345439,-23.8632632235656,-21.8542629636538,-7.95260319949363,-10.2089340282075,-8.20567638831362,-111.554835435497,-113.809365627852,-111.825753737862,-111.55482913389,-113.809359116537,-111.825747259793
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.6,2.5,-22.7129122792416,-24.3267067111562,-22.4203151986812,-10.5616512143467,-10.7775102426758,-9.2374619502554,-114.010311219335,-114.394860009123,-112.828007583221,-114.010306167398,-114.394853652076,-112.82800153538
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.6,3,-24.4963369642563,-24.6754208742755,-23.2860409828114,-13.5971820024089,-11.3143726624475,-10.5760869778705,-116.900855865915,-114.926350096478,-114.138785008047,-116.900852296582,-114.926343897792,-114.138779402644
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.6,3.5,-26.7599911228111,-25.0398557235967,-24.4120582777731,-16.5829785975339,-11.8107734007738,-12.1166762027471,-119.873603865724,-115.422693685153,-115.667729005809,-119.873601504758,-115.42268759698,-115.667723818815
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.6,4,-29.5452545860368,-25.4002848263683,-25.7326175372235,-19.4923154064543,-12.2677129267932,-13.7985587399781,-122.977445880658,-115.881971444298,-117.354996265691,-122.977444234937,-115.881965435558,-117.354991470263
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.6,4.5,-32.6872182296577,-25.7483382271453,-27.2033528279607,-22.4528531292773,-12.6887519969258,-15.5840176507533,-126.312491936416,-116.306285461563,-119.16315207211,-126.31249069454,-116.306279511477,-119.163147640391
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,0.6,5,-35.9132281722401,-26.0807798906298,-28.7921799782382,-25.5056231382685,-13.07787390511,-17.4483138779431,-129.867466708792,-116.698906859155,-121.067341777532,-129.867465753767,-116.698900953424,-121.067337681864
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,1.1,1,-16.3145535846505,-18.5195646070552,-17.2045229453037,-6.84326885075844,-9.09810041104447,-7.73337943830398,-109.369634183897,-111.604031742347,-110.258464520715,-109.369627477452,-111.604025033978,-110.25845781425
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,1.1,1.5,-14.913643341906,-17.8851347594473,-15.8914830219362,-5.34684836879716,-8.35494126116124,-6.31818722825552,-107.903875343781,-110.893803705675,-108.8758291098,-107.903868640824,-110.893797001085,-108.875822407013
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,1.1,2,-14.8811138156374,-17.7889156346239,-15.5910309993307,-5.95053229143585,-8.43189257802157,-6.34404927735756,-108.35839637982,-110.934301032812,-108.830125535009,-108.358390193508,-110.934294506577,-108.830119122796
0.05,0.3,0.5,20,1,0,4.293,0.0309,4.293,0,4.293,0.0309,2.5556,2.3453,50,1.1,2.5,-13.7585877111252,-17.791761314534,-14.9626092568283,-7.55574679277714,-8.81249780423544,-6.98812723123493,-109.172277276618,-111.225526937342,-109.14104000935,-109.172273093681,-111.225520714679,-109.141034512187
